trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
SL1AM_T06,09:04:00,09:04:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T06,09:07:00,09:07:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T06,09:08:00,09:08:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T07,09:10:00,09:10:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T07,09:14:00,09:14:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T07,09:16:00,09:16:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T07,09:17:00,09:17:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T07,09:19:00,09:19:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T07,09:21:00,09:21:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T07,09:22:00,09:22:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T07,09:23:00,09:23:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T07,09:24:00,09:24:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T07,09:27:00,09:27:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T07,09:28:00,09:28:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T08,09:30:00,09:30:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T08,09:34:00,09:34:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T08,09:36:00,09:36:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T08,09:37:00,09:37:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T08,09:39:00,09:39:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T08,09:41:00,09:41:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T08,09:42:00,09:42:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T08,09:43:00,09:43:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T08,09:44:00,09:44:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T08,09:47:00,09:47:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T08,09:48:00,09:48:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T09,09:50:00,09:50:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T09,09:54:00,09:54:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T09,09:56:00,09:56:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T09,09:57:00,09:57:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T09,09:59:00,09:59:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T09,10:01:00,10:01:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T09,10:02:00,10:02:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T09,10:03:00,10:03:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T09,10:04:00,10:04:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T09,10:07:00,10:07:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T09,10:08:00,10:08:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T10,10:10:00,10:10:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T10,10:14:00,10:14:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T10,10:16:00,10:16:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T10,10:17:00,10:17:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T10,10:19:00,10:19:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T10,10:21:00,10:21:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T10,10:22:00,10:22:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T10,10:23:00,10:23:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T10,10:24:00,10:24:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T10,10:27:00,10:27:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T10,10:28:00,10:28:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T11,10:30:00,10:30:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T11,10:34:00,10:34:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T11,10:36:00,10:36:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T11,10:37:00,10:37:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T11,10:39:00,10:39:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T11,10:41:00,10:41:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T11,10:42:00,10:42:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T11,10:43:00,10:43:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T11,10:44:00,10:44:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T11,10:47:00,10:47:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T11,10:48:00,10:48:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T12,10:50:00,10:50:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T12,10:54:00,10:54:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T12,10:56:00,10:56:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T12,10:57:00,10:57:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T12,10:59:00,10:59:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T12,11:01:00,11:01:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T12,11:02:00,11:02:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T12,11:03:00,11:03:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T12,11:04:00,11:04:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T12,11:07:00,11:07:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T12,11:08:00,11:08:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T13,11:10:00,11:10:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T13,11:14:00,11:14:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T13,11:16:00,11:16:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T13,11:17:00,11:17:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T13,11:19:00,11:19:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T13,11:21:00,11:21:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T13,11:22:00,11:22:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T13,11:23:00,11:23:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T13,11:24:00,11:24:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T13,11:27:00,11:27:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T13,11:28:00,11:28:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T14,11:30:00,11:30:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T14,11:34:00,11:34:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T14,11:36:00,11:36:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T14,11:37:00,11:37:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T14,11:39:00,11:39:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T14,11:41:00,11:41:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T14,11:42:00,11:42:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T14,11:43:00,11:43:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T14,11:44:00,11:44:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T14,11:47:00,11:47:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T14,11:48:00,11:48:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T15,11:50:00,11:50:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T15,11:54:00,11:54:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T15,11:56:00,11:56:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T15,11:57:00,11:57:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T15,11:59:00,11:59:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T15,12:01:00,12:01:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T15,12:02:00,12:02:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T15,12:03:00,12:03:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T15,12:04:00,12:04:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T15,12:07:00,12:07:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T15,12:08:00,12:08:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T16,12:10:00,12:10:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T16,12:14:00,12:14:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T16,12:16:00,12:16:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T16,12:17:00,12:17:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T16,12:19:00,12:19:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T16,12:21:00,12:21:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T16,12:22:00,12:22:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T16,12:23:00,12:23:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T16,12:24:00,12:24:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T16,12:27:00,12:27:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T16,12:28:00,12:28:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T17,12:30:00,12:30:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T17,12:34:00,12:34:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T17,12:36:00,12:36:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T17,12:37:00,12:37:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T17,12:39:00,12:39:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T17,12:41:00,12:41:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T17,12:42:00,12:42:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T17,12:43:00,12:43:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T17,12:44:00,12:44:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T17,12:47:00,12:47:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T17,12:48:00,12:48:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T18,12:50:00,12:50:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T18,12:54:00,12:54:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T18,12:56:00,12:56:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T18,12:57:00,12:57:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T18,12:59:00,12:59:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T18,13:01:00,13:01:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T18,13:02:00,13:02:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T18,13:03:00,13:03:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T18,13:04:00,13:04:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T18,13:07:00,13:07:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T18,13:08:00,13:08:00,121,11,Richland - Summit,,,4.768,1
SL1AM_T19,13:10:00,13:10:00,121,1,Uptown - Baker,,,0.007,1
SL1AM_T19,13:14:00,13:14:00,37,2,Uptown - Baker,,,1.373,1
SL1AM_T19,13:16:00,13:16:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1AM_T19,13:17:00,13:17:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1AM_T19,13:19:00,13:19:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1AM_T19,13:21:00,13:21:00,124,6,Richland - Summit,,,2.535,1
SL1AM_T19,13:22:00,13:22:00,30,7,Richland - Summit,,,2.844,1
SL1AM_T19,13:23:00,13:23:00,31,8,Richland - Summit,,,3.1,1
SL1AM_T19,13:24:00,13:24:00,32,9,Richland - Summit,,,3.422,1
SL1AM_T19,13:27:00,13:27:00,46,10,Richland - Summit,,,4.399,1
SL1AM_T19,13:28:00,13:28:00,121,11,Richland - Summit,,,4.768,1
SL2_T01,07:20:00,07:20:00,121,1,Uptown - Baker,,,0.007,1
SL2_T01,07:24:00,07:24:00,37,2,Uptown - Baker,,,1.373,1
SL2_T01,07:26:00,07:26:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T01,07:27:00,07:27:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T01,07:29:00,07:29:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T01,07:31:00,07:31:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T01,07:32:00,07:32:00,30,7,Richland - Summit,,,2.844,1
SL2_T01,07:33:00,07:33:00,31,8,Richland - Summit,,,3.1,1
SL2_T01,07:34:00,07:34:00,32,9,Richland - Summit,,,3.422,1
SL2_T01,07:37:00,07:37:00,46,10,Richland - Summit,,,4.399,1
SL2_T01,07:38:00,07:38:00,121,11,Richland - Summit,,,4.768,1
SL2_T02,07:40:00,07:40:00,121,1,Uptown - Baker,,,0.007,1
SL2_T02,07:44:00,07:44:00,37,2,Uptown - Baker,,,1.373,1
SL2_T02,07:46:00,07:46:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T02,07:47:00,07:47:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T02,07:49:00,07:49:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T02,07:51:00,07:51:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T02,07:52:00,07:52:00,30,7,Richland - Summit,,,2.844,1
SL2_T02,07:53:00,07:53:00,31,8,Richland - Summit,,,3.1,1
SL2_T02,07:54:00,07:54:00,32,9,Richland - Summit,,,3.422,1
SL2_T02,07:57:00,07:57:00,46,10,Richland - Summit,,,4.399,1
SL2_T02,07:58:00,07:58:00,121,11,Richland - Summit,,,4.768,1
SL2_T03,08:00:00,08:00:00,121,1,Uptown - Baker,,,0.007,1
SL2_T03,08:04:00,08:04:00,37,2,Uptown - Baker,,,1.373,1
SL2_T03,08:06:00,08:06:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T03,08:07:00,08:07:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T03,08:09:00,08:09:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T03,08:11:00,08:11:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T03,08:12:00,08:12:00,30,7,Richland - Summit,,,2.844,1
SL2_T03,08:13:00,08:13:00,31,8,Richland - Summit,,,3.1,1
SL2_T03,08:14:00,08:14:00,32,9,Richland - Summit,,,3.422,1
SL2_T03,08:17:00,08:17:00,46,10,Richland - Summit,,,4.399,1
SL2_T03,08:18:00,08:18:00,121,11,Richland - Summit,,,4.768,1
SL2_T04,08:20:00,08:20:00,121,1,Uptown - Baker,,,0.007,1
SL2_T04,08:24:00,08:24:00,37,2,Uptown - Baker,,,1.373,1
SL2_T04,08:26:00,08:26:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T04,08:27:00,08:27:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T04,08:29:00,08:29:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T04,08:31:00,08:31:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T04,08:32:00,08:32:00,30,7,Richland - Summit,,,2.844,1
SL2_T04,08:33:00,08:33:00,31,8,Richland - Summit,,,3.1,1
SL2_T04,08:34:00,08:34:00,32,9,Richland - Summit,,,3.422,1
SL2_T04,08:37:00,08:37:00,46,10,Richland - Summit,,,4.399,1
SL2_T04,08:38:00,08:38:00,121,11,Richland - Summit,,,4.768,1
SL2_T05,08:40:00,08:40:00,121,1,Uptown - Baker,,,0.007,1
SL2_T05,08:44:00,08:44:00,37,2,Uptown - Baker,,,1.373,1
SL2_T05,08:46:00,08:46:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T05,08:47:00,08:47:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T05,08:49:00,08:49:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T05,08:51:00,08:51:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T05,08:52:00,08:52:00,30,7,Richland - Summit,,,2.844,1
SL2_T05,08:53:00,08:53:00,31,8,Richland - Summit,,,3.1,1
SL2_T05,08:54:00,08:54:00,32,9,Richland - Summit,,,3.422,1
SL2_T05,08:57:00,08:57:00,46,10,Richland - Summit,,,4.399,1
SL2_T05,08:58:00,08:58:00,121,11,Richland - Summit,,,4.768,1
SL2_T06,09:00:00,09:00:00,121,1,Uptown - Baker,,,0.007,1
SL2_T06,09:04:00,09:04:00,37,2,Uptown - Baker,,,1.373,1
SL2_T06,09:06:00,09:06:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T06,09:07:00,09:07:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T06,09:09:00,09:09:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T06,09:11:00,09:11:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T06,09:12:00,09:12:00,30,7,Richland - Summit,,,2.844,1
SL2_T06,09:13:00,09:13:00,31,8,Richland - Summit,,,3.1,1
SL2_T06,09:14:00,09:14:00,32,9,Richland - Summit,,,3.422,1
SL2_T06,09:17:00,09:17:00,46,10,Richland - Summit,,,4.399,1
SL2_T06,09:18:00,09:18:00,121,11,Richland - Summit,,,4.768,1
SL2_T07,09:20:00,09:20:00,121,1,Uptown - Baker,,,0.007,1
SL2_T07,09:24:00,09:24:00,37,2,Uptown - Baker,,,1.373,1
SL2_T07,09:26:00,09:26:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T07,09:27:00,09:27:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T07,09:29:00,09:29:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T07,09:31:00,09:31:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T07,09:32:00,09:32:00,30,7,Richland - Summit,,,2.844,1
SL2_T07,09:33:00,09:33:00,31,8,Richland - Summit,,,3.1,1
SL2_T07,09:34:00,09:34:00,32,9,Richland - Summit,,,3.422,1
SL2_T07,09:37:00,09:37:00,46,10,Richland - Summit,,,4.399,1
SL2_T07,09:38:00,09:38:00,121,11,Richland - Summit,,,4.768,1
SL2_T08,09:40:00,09:40:00,121,1,Uptown - Baker,,,0.007,1
SL2_T08,09:44:00,09:44:00,37,2,Uptown - Baker,,,1.373,1
SL2_T08,09:46:00,09:46:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T08,09:47:00,09:47:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T08,09:49:00,09:49:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T08,09:51:00,09:51:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T08,09:52:00,09:52:00,30,7,Richland - Summit,,,2.844,1
SL2_T08,09:53:00,09:53:00,31,8,Richland - Summit,,,3.1,1
SL2_T08,09:54:00,09:54:00,32,9,Richland - Summit,,,3.422,1
SL2_T08,09:57:00,09:57:00,46,10,Richland - Summit,,,4.399,1
SL2_T08,09:58:00,09:58:00,121,11,Richland - Summit,,,4.768,1
SL2_T09,10:00:00,10:00:00,121,1,Uptown - Baker,,,0.007,1
SL2_T09,10:04:00,10:04:00,37,2,Uptown - Baker,,,1.373,1
SL2_T09,10:06:00,10:06:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T09,10:07:00,10:07:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T09,10:09:00,10:09:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T09,10:11:00,10:11:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T09,10:12:00,10:12:00,30,7,Richland - Summit,,,2.844,1
SL2_T09,10:13:00,10:13:00,31,8,Richland - Summit,,,3.1,1
SL2_T09,10:14:00,10:14:00,32,9,Richland - Summit,,,3.422,1
SL2_T09,10:17:00,10:17:00,46,10,Richland - Summit,,,4.399,1
SL2_T09,10:18:00,10:18:00,121,11,Richland - Summit,,,4.768,1
SL2_T10,10:20:00,10:20:00,121,1,Uptown - Baker,,,0.007,1
SL2_T10,10:24:00,10:24:00,37,2,Uptown - Baker,,,1.373,1
SL2_T10,10:26:00,10:26:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T10,10:27:00,10:27:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T10,10:29:00,10:29:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T10,10:31:00,10:31:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T10,10:32:00,10:32:00,30,7,Richland - Summit,,,2.844,1
SL2_T10,10:33:00,10:33:00,31,8,Richland - Summit,,,3.1,1
SL2_T10,10:34:00,10:34:00,32,9,Richland - Summit,,,3.422,1
SL2_T10,10:37:00,10:37:00,46,10,Richland - Summit,,,4.399,1
SL2_T10,10:38:00,10:38:00,121,11,Richland - Summit,,,4.768,1
SL2_T11,10:40:00,10:40:00,121,1,Uptown - Baker,,,0.007,1
SL2_T11,10:44:00,10:44:00,37,2,Uptown - Baker,,,1.373,1
SL2_T11,10:46:00,10:46:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T11,10:47:00,10:47:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T11,10:49:00,10:49:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T11,10:51:00,10:51:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T11,10:52:00,10:52:00,30,7,Richland - Summit,,,2.844,1
SL2_T11,10:53:00,10:53:00,31,8,Richland - Summit,,,3.1,1
SL2_T11,10:54:00,10:54:00,32,9,Richland - Summit,,,3.422,1
SL2_T11,10:57:00,10:57:00,46,10,Richland - Summit,,,4.399,1
SL2_T11,10:58:00,10:58:00,121,11,Richland - Summit,,,4.768,1
SL2_T12,11:00:00,11:00:00,121,1,Uptown - Baker,,,0.007,1
SL2_T12,11:04:00,11:04:00,37,2,Uptown - Baker,,,1.373,1
SL2_T12,11:06:00,11:06:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL2_T12,11:07:00,11:07:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL2_T12,11:09:00,11:09:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL2_T12,11:11:00,11:11:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL2_T12,11:12:00,11:12:00,30,7,Richland - Summit,,,2.844,1
SL2_T12,11:13:00,11:13:00,31,8,Richland - Summit,,,3.1,1
SL2_T12,11:14:00,11:14:00,32,9,Richland - Summit,,,3.422,1
SL2_T12,11:17:00,11:17:00,46,10,Richland - Summit,,,4.399,1
SL2_T12,11:18:00,11:18:00,121,11,Richland - Summit,,,4.768,1
SL1PM_T01,13:30:00,13:30:00,121,1,Uptown - Baker,,,0.007,1
SL1PM_T01,13:34:00,13:34:00,37,2,Uptown - Baker,,,1.373,1
SL1PM_T01,13:36:00,13:36:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1PM_T01,13:37:00,13:37:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1PM_T01,13:39:00,13:39:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1PM_T01,13:41:00,13:41:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL1PM_T01,13:42:00,13:42:00,30,7,Richland - Summit,,,2.844,1
SL1PM_T01,13:43:00,13:43:00,31,8,Richland - Summit,,,3.1,1
SL1PM_T01,13:44:00,13:44:00,32,9,Richland - Summit,,,3.422,1
SL1PM_T01,13:47:00,13:47:00,46,10,Richland - Summit,,,4.399,1
SL1PM_T01,13:48:00,13:48:00,121,11,Richland - Summit,,,4.768,1
SL1PM_T02,13:50:00,13:50:00,121,1,Uptown - Baker,,,0.007,1
SL1PM_T02,13:54:00,13:54:00,37,2,Uptown - Baker,,,1.373,1
SL1PM_T02,13:56:00,13:56:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1PM_T02,13:57:00,13:57:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1PM_T02,13:59:00,13:59:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1PM_T02,14:01:00,14:01:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL1PM_T02,14:02:00,14:02:00,30,7,Richland - Summit,,,2.844,1
SL1PM_T02,14:03:00,14:03:00,31,8,Richland - Summit,,,3.1,1
SL1PM_T02,14:04:00,14:04:00,32,9,Richland - Summit,,,3.422,1
SL1PM_T02,14:07:00,14:07:00,46,10,Richland - Summit,,,4.399,1
SL1PM_T02,14:08:00,14:08:00,121,11,Richland - Summit,,,4.768,1
SL1PM_T03,14:10:00,14:10:00,121,1,Uptown - Baker,,,0.007,1
SL1PM_T03,14:14:00,14:14:00,37,2,Uptown - Baker,,,1.373,1
SL1PM_T03,14:16:00,14:16:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1PM_T03,14:17:00,14:17:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1PM_T03,14:19:00,14:19:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1PM_T03,14:21:00,14:21:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL1PM_T03,14:22:00,14:22:00,30,7,Richland - Summit,,,2.844,1
SL1PM_T03,14:23:00,14:23:00,31,8,Richland - Summit,,,3.1,1
SL1PM_T03,14:24:00,14:24:00,32,9,Richland - Summit,,,3.422,1
SL1PM_T03,14:27:00,14:27:00,46,10,Richland - Summit,,,4.399,1
SL1PM_T03,14:28:00,14:28:00,121,11,Richland - Summit,,,4.768,1
SL1PM_T04,14:30:00,14:30:00,121,1,Uptown - Baker,,,0.007,1
SL1PM_T04,14:34:00,14:34:00,37,2,Uptown - Baker,,,1.373,1
SL1PM_T04,14:36:00,14:36:00,1,3,Uptown - Alpha Xi Delta,,,1.78,1
SL1PM_T04,14:37:00,14:37:00,122,4,Uptown - Alpha Xi Delta,,,2.024,1
SL1PM_T04,14:39:00,14:39:00,123,5,Uptown - Alpha Xi Delta,,,2.305,1
SL1PM_T04,14:41:00,14:41:00,124,6,Uptown - Alpha Xi Delta,,,2.535,1
SL1PM_T04,14:42:00,14:42:00,30,7,Richland - Summit,,,2.844,1
SL1PM_T04,14:43:00,14:43:00,31,8,Richland - Summit,,,3.1,1
SL1PM_T04,14:44:00,14:44:00,32,9,Richland - Summit,,,3.422,1
SL1PM_T04,14:47:00,14:47:00,46,10,Richland - Summit,,,4.399,1
SL1PM_T04,14:48:00,14:48:00,121,11,Richland - Summit,,,4.768,1
SL1PM_T05,14:50:00,14:50:00,121,1,Uptown - Baker,,,0.007,1
SL1PM_T05,14:54:00,14:54:00,37,2,Uptown - Baker,,,1.373,1
