trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
ASPO142,15:08:00,15:08:00,ASPO153,13,D'Annunzio fr.CC,0,0,
ASPO142,15:08:00,15:08:00,ASPO152,14,Centro Martini,0,0,
ASPO142,15:09:00,15:09:00,ASPO151,15,A.Moro Ospedale,0,0,
ASPO142,15:10:00,15:10:00,ASPO301,16,V.le A.Moro 42,0,0,
ASPO142,15:11:00,15:11:00,ASPO302,17,Via Gramsci 14,0,0,
ASPO142,15:11:00,15:11:00,ASPO321,18,Via Sangallo 18,0,0,
ASPO142,15:12:00,15:12:00,ASPO322,19,Via Sangallo 34,0,0,
ASPO142,15:13:00,15:13:00,ASPO323,20,Via Sangallo 52,0,0,
ASPO142,15:13:00,15:13:00,ASPO324,21,V.le A.Moro ex enel,0,0,
ASPO142,15:14:00,15:14:00,ASPO305,22,A.Moro 206 tropical,0,0,
ASPO142,15:15:00,15:15:00,ASPO306,23,V.le A.Moro 252,0,0,
ASPO142,15:15:00,15:15:00,ASPO307,24,A.Moro Romagnolo,0,0,
ASPO142,15:16:00,15:16:00,ASPO308,25,V.le A.Moro ENI,0,0,
ASPO142,15:16:00,15:16:00,ASPO309,26,A.Moro Case Popolari,0,0,
ASPO142,15:17:00,15:17:00,ASPO310,27,V.le A.Moro fr.417,0,0,
ASPO142,15:17:00,15:17:00,ASPO311,28,Via Bonn,0,0,
ASPO142,15:18:00,15:18:00,ASPO325,29,Via Bonn 28,0,0,
ASPO142,15:19:00,15:19:00,ASPO326,30,Sa Minda Noa,0,0,
ASPO142,15:19:00,15:19:00,ASPO392,31,Aeroporto,0,0,
ASPO1420,8:30:00,8:30:00,ASPO791,1,V.Putzolu Littunedda,0,0,
ASPO1420,8:30:00,8:30:00,ASPO773,2,V.Putzolu Spiegana,0,0,
ASPO1420,8:31:00,8:31:00,ASPO772,3,V.Putzolu Spiegana,0,0,
ASPO1420,8:31:00,8:31:00,ASPO771,4,V.Putzolu Rio Caprolu,0,0,
ASPO1420,8:32:00,8:32:00,ASPO770,5,V.Putzolu fr.Caprolu,0,0,
ASPO1420,8:33:00,8:33:00,ASPO769,6,V.Putzolu V.Peditoltu,0,0,
ASPO1420,8:34:00,8:34:00,ASPO768,7,V.Putzolu,0,0,
ASPO1420,8:34:00,8:34:00,ASPO780,8,SS127 S. Elisabetta,0,0,
ASPO1420,8:35:00,8:35:00,ASPO767,9,SS127 Il Botteghino,0,0,
ASPO1420,8:36:00,8:36:00,ASPO766,10,SS127 km 6.200,0,0,
ASPO1420,8:37:00,8:37:00,ASPO765,11,SS127 St.zu Scalpitta,0,0,
ASPO1420,8:37:00,8:37:00,ASPO781,12,SS127 Monte A Telti,0,0,
ASPO1420,8:38:00,8:38:00,ASPO764,13,SS127 fr.V.Lu Caprioni,0,0,
ASPO1420,8:38:00,8:38:00,ASPO763,14,SS127 fr. Del Nuraghe,0,0,
ASPO1420,8:39:00,8:39:00,ASPO762,15,SS127 Maltanedda,0,0,
ASPO1420,8:39:00,8:39:00,ASPO761,16,SS127 fr. Saligheddu,0,0,
ASPO1420,8:39:00,8:39:00,ASPO760,17,SS127 V. del Satellite,0,0,
ASPO1420,8:40:00,8:40:00,ASPO759,18,SS127,0,0,
ASPO1420,8:41:00,8:41:00,ASPO758,19,Vitt. Veneto fr. J.Cook,0,0,
ASPO1420,8:41:00,8:41:00,ASPO757,20,V.Marco Polo 1a,0,0,
ASPO1420,8:43:00,8:43:00,ASPO755,21,V.Marco Polo Ospitone,0,0,
ASPO1420,8:43:00,8:43:00,ASPO756,22,Vitt. Veneto fr.Capuana,0,0,
ASPO1420,8:44:00,8:44:00,ASPO753,23,Vitt. Veneto fr. scuola,0,0,
ASPO1420,8:45:00,8:45:00,ASPO752,24,Vitt. Veneto Via Apulia,0,0,
ASPO1420,8:45:00,8:45:00,ASPO751,25,V.Vitt. Veneto fr.ENI,0,0,
ASPO1420,8:46:00,8:46:00,ASPO612,26,V.Vitt. Veneto V.Emilia,0,0,
ASPO1420,8:47:00,8:47:00,ASPO613,27,V.Vitt. Veneto A.Adige,0,0,
ASPO1420,8:48:00,8:48:00,ASPO614,28,Via Roma manconi,0,0,
ASPO1420,8:50:00,8:50:00,ASPO158,29,Mameli fr.Casermette,0,0,
ASPO1420,8:51:00,8:51:00,ASPO157,30,Via Mameli 1,0,0,
ASPO1420,8:52:00,8:52:00,ASPO156,31,V.Vitt. Veneto V.Diaz,0,0,
ASPO1420,8:53:00,8:53:00,ASPO667,32,V.Vitt. Veneto V.Toti,0,0,
ASPO1420,8:54:00,8:54:00,ASPO666,33,Vitt. Veneto Toscana,0,0,
ASPO1420,8:54:00,8:54:00,ASPO665,34,Vitt. Veneto Cimabue,0,0,
ASPO1420,8:55:00,8:55:00,ASPO664,35,Vitt. Veneto fr.VEmilia,0,0,
ASPO1420,8:56:00,8:56:00,ASPO663,36,V.Vitt. Veneto ENI,0,0,
ASPO1420,8:56:00,8:56:00,ASPO662,37,V.Vitt. Veneto 136,0,0,
ASPO1420,8:57:00,8:57:00,ASPO701,38,V.Vitt. Veneto scuola,0,0,
ASPO1420,8:57:00,8:57:00,ASPO702,39,Vitt. Veneto Capuana,0,0,
ASPO1420,8:58:00,8:58:00,ASPO703,40,V.M. Polo 1a fermata,0,0,
ASPO1420,8:58:00,8:58:00,ASPO705,41,V.M. Polo Ospitone,0,0,
ASPO1420,8:59:00,8:59:00,ASPO706,42,V.Vitt. Veneto J.Cook,0,0,
ASPO1420,9:01:00,9:01:00,ASPO707,43,SS127 Nieddu trasporti,0,0,
ASPO1420,9:02:00,9:02:00,ASPO708,44,SS127 Via Urano,0,0,
ASPO1420,9:02:00,9:02:00,ASPO709,45,SS127 Rio Saligheddu,0,0,
ASPO1420,9:03:00,9:03:00,ASPO710,46,SS127 fr. Maltanedda,0,0,
ASPO1420,9:03:00,9:03:00,ASPO711,47,SS127 V. Del Nuraghe,0,0,
ASPO1420,9:03:00,9:03:00,ASPO712,48,SS127 V. Lu Caprioni,0,0,
ASPO1420,9:03:00,9:03:00,ASPO713,49,SS127 fr.Monte A.Telti,0,0,
ASPO1420,9:04:00,9:04:00,ASPO714,50,SS127 fr. V.Scalpitta,0,0,
ASPO1420,9:04:00,9:04:00,ASPO731,51,SS127 km 6.2 Caresi,0,0,
ASPO1420,9:05:00,9:05:00,ASPO715,52,SS127 fr. Il Botteghino,0,0,
ASPO1420,9:05:00,9:05:00,ASPO716,53,SS127,0,0,
ASPO1420,9:07:00,9:07:00,ASPO717,54,V.Putzolu SS127,0,0,
ASPO1420,9:07:00,9:07:00,ASPO730,55,Putzolu fr. V.Peditoltu,0,0,
ASPO1420,9:08:00,9:08:00,ASPO718,56,Putzolu St.zo Caprolu,0,0,
ASPO1420,9:09:00,9:09:00,ASPO719,57,Putzolu Rio Caprolu,0,0,
ASPO1420,9:10:00,9:10:00,ASPO720,58,Putzolu fr.Spiegana,0,0,
ASPO1420,9:10:00,9:10:00,ASPO721,59,Putzolu Spiegana,0,0,
ASPO1420,9:10:00,9:10:00,ASPO722,60,Cantoniera Putzolu,0,0,
ASPO1420,9:10:00,9:10:00,ASPO723,61,Caresi,0,0,
ASPO1420,9:11:00,9:11:00,ASPO791,62,Caresi,0,0,
ASPO1421,9:25:00,9:25:00,ASPO791,1,V.Putzolu Littunedda,0,0,
ASPO1421,9:25:00,9:25:00,ASPO773,2,V.Putzolu Spiegana,0,0,
ASPO1421,9:26:00,9:26:00,ASPO772,3,V.Putzolu Spiegana,0,0,
ASPO1421,9:26:00,9:26:00,ASPO771,4,V.Putzolu Rio Caprolu,0,0,
ASPO1421,9:27:00,9:27:00,ASPO770,5,V.Putzolu fr.Caprolu,0,0,
ASPO1421,9:28:00,9:28:00,ASPO769,6,V.Putzolu V.Peditoltu,0,0,
ASPO1421,9:29:00,9:29:00,ASPO768,7,V.Putzolu,0,0,
ASPO1421,9:29:00,9:29:00,ASPO780,8,SS127 S. Elisabetta,0,0,
ASPO1421,9:30:00,9:30:00,ASPO767,9,SS127 Il Botteghino,0,0,
ASPO1421,9:31:00,9:31:00,ASPO766,10,SS127 km 6.200,0,0,
ASPO1421,9:32:00,9:32:00,ASPO765,11,SS127 St.zu Scalpitta,0,0,
ASPO1421,9:32:00,9:32:00,ASPO781,12,SS127 Monte A Telti,0,0,
ASPO1421,9:33:00,9:33:00,ASPO764,13,SS127 fr.V.Lu Caprioni,0,0,
ASPO1421,9:33:00,9:33:00,ASPO763,14,SS127 fr. Del Nuraghe,0,0,
ASPO1421,9:34:00,9:34:00,ASPO762,15,SS127 Maltanedda,0,0,
ASPO1421,9:34:00,9:34:00,ASPO761,16,SS127 fr. Saligheddu,0,0,
ASPO1421,9:34:00,9:34:00,ASPO760,17,SS127 V. del Satellite,0,0,
ASPO1421,9:35:00,9:35:00,ASPO759,18,SS127,0,0,
ASPO1421,9:36:00,9:36:00,ASPO758,19,Vitt. Veneto fr. J.Cook,0,0,
ASPO1421,9:36:00,9:36:00,ASPO757,20,V.Marco Polo 1a,0,0,
ASPO1421,9:38:00,9:38:00,ASPO755,21,V.Marco Polo Ospitone,0,0,
ASPO1421,9:38:00,9:38:00,ASPO756,22,Vitt. Veneto fr.Capuana,0,0,
ASPO1421,9:39:00,9:39:00,ASPO753,23,Vitt. Veneto fr. scuola,0,0,
ASPO1421,9:40:00,9:40:00,ASPO752,24,Vitt. Veneto Via Apulia,0,0,
ASPO1421,9:40:00,9:40:00,ASPO751,25,V.Vitt. Veneto fr.ENI,0,0,
ASPO1421,9:41:00,9:41:00,ASPO612,26,V.Vitt. Veneto V.Emilia,0,0,
ASPO1421,9:42:00,9:42:00,ASPO613,27,V.Vitt. Veneto A.Adige,0,0,
ASPO1421,9:43:00,9:43:00,ASPO614,28,Via Roma manconi,0,0,
ASPO1421,9:45:00,9:45:00,ASPO158,29,Mameli fr.Casermette,0,0,
ASPO1421,9:46:00,9:46:00,ASPO157,30,Via Mameli 1,0,0,
ASPO1421,9:47:00,9:47:00,ASPO156,31,V.Vitt. Veneto V.Diaz,0,0,
ASPO1421,9:48:00,9:48:00,ASPO667,32,V.Vitt. Veneto V.Toti,0,0,
ASPO1421,9:49:00,9:49:00,ASPO666,33,Vitt. Veneto Toscana,0,0,
ASPO1421,9:49:00,9:49:00,ASPO665,34,Vitt. Veneto Cimabue,0,0,
ASPO1421,9:50:00,9:50:00,ASPO664,35,Vitt. Veneto fr.VEmilia,0,0,
ASPO1421,9:51:00,9:51:00,ASPO663,36,V.Vitt. Veneto ENI,0,0,
ASPO1421,9:51:00,9:51:00,ASPO662,37,V.Vitt. Veneto 136,0,0,
ASPO1421,9:52:00,9:52:00,ASPO701,38,V.Vitt. Veneto scuola,0,0,
ASPO1421,9:52:00,9:52:00,ASPO702,39,Vitt. Veneto Capuana,0,0,
ASPO1421,9:53:00,9:53:00,ASPO703,40,V.M. Polo 1a fermata,0,0,
ASPO1421,9:53:00,9:53:00,ASPO705,41,V.M. Polo Ospitone,0,0,
ASPO1421,9:54:00,9:54:00,ASPO706,42,V.Vitt. Veneto J.Cook,0,0,
ASPO1421,9:56:00,9:56:00,ASPO707,43,SS127 Nieddu trasporti,0,0,
ASPO1421,9:57:00,9:57:00,ASPO708,44,SS127 Via Urano,0,0,
ASPO1421,9:57:00,9:57:00,ASPO709,45,SS127 Rio Saligheddu,0,0,
ASPO1421,9:58:00,9:58:00,ASPO710,46,SS127 fr. Maltanedda,0,0,
ASPO1421,9:58:00,9:58:00,ASPO711,47,SS127 V. Del Nuraghe,0,0,
ASPO1421,9:58:00,9:58:00,ASPO712,48,SS127 V. Lu Caprioni,0,0,
ASPO1421,9:58:00,9:58:00,ASPO713,49,SS127 fr.Monte A.Telti,0,0,
ASPO1421,9:59:00,9:59:00,ASPO714,50,SS127 fr. V.Scalpitta,0,0,
ASPO1421,9:59:00,9:59:00,ASPO731,51,SS127 km 6.2 Caresi,0,0,
ASPO1421,10:00:00,10:00:00,ASPO715,52,SS127 fr. Il Botteghino,0,0,
ASPO1421,10:00:00,10:00:00,ASPO716,53,SS127,0,0,
ASPO1421,10:02:00,10:02:00,ASPO717,54,V.Putzolu SS127,0,0,
ASPO1421,10:02:00,10:02:00,ASPO730,55,Putzolu fr. V.Peditoltu,0,0,
ASPO1421,10:03:00,10:03:00,ASPO718,56,Putzolu St.zo Caprolu,0,0,
ASPO1421,10:04:00,10:04:00,ASPO719,57,Putzolu Rio Caprolu,0,0,
ASPO1421,10:05:00,10:05:00,ASPO720,58,Putzolu fr.Spiegana,0,0,
ASPO1421,10:05:00,10:05:00,ASPO721,59,Putzolu Spiegana,0,0,
ASPO1421,10:05:00,10:05:00,ASPO722,60,Cantoniera Putzolu,0,0,
ASPO1421,10:05:00,10:05:00,ASPO723,61,Caresi,0,0,
ASPO1421,10:06:00,10:06:00,ASPO791,62,Caresi,0,0,
ASPO1422,10:15:00,10:15:00,ASPO791,1,V.Putzolu Littunedda,0,0,
ASPO1422,10:15:00,10:15:00,ASPO773,2,V.Putzolu Spiegana,0,0,
ASPO1422,10:16:00,10:16:00,ASPO772,3,V.Putzolu Spiegana,0,0,
ASPO1422,10:16:00,10:16:00,ASPO771,4,V.Putzolu Rio Caprolu,0,0,
ASPO1422,10:17:00,10:17:00,ASPO770,5,V.Putzolu fr.Caprolu,0,0,
ASPO1422,10:18:00,10:18:00,ASPO769,6,V.Putzolu V.Peditoltu,0,0,
ASPO1422,10:19:00,10:19:00,ASPO768,7,V.Putzolu,0,0,
ASPO1422,10:19:00,10:19:00,ASPO780,8,SS127 S. Elisabetta,0,0,
ASPO1422,10:20:00,10:20:00,ASPO767,9,SS127 Il Botteghino,0,0,
ASPO1422,10:21:00,10:21:00,ASPO766,10,SS127 km 6.200,0,0,
ASPO1422,10:22:00,10:22:00,ASPO765,11,SS127 St.zu Scalpitta,0,0,
ASPO1422,10:22:00,10:22:00,ASPO781,12,SS127 Monte A Telti,0,0,
ASPO1422,10:23:00,10:23:00,ASPO764,13,SS127 fr.V.Lu Caprioni,0,0,
ASPO1422,10:23:00,10:23:00,ASPO763,14,SS127 fr. Del Nuraghe,0,0,
ASPO1422,10:24:00,10:24:00,ASPO762,15,SS127 Maltanedda,0,0,
ASPO1422,10:24:00,10:24:00,ASPO761,16,SS127 fr. Saligheddu,0,0,
ASPO1422,10:24:00,10:24:00,ASPO760,17,SS127 V. del Satellite,0,0,
ASPO1422,10:25:00,10:25:00,ASPO759,18,SS127,0,0,
ASPO1422,10:26:00,10:26:00,ASPO758,19,Vitt. Veneto fr. J.Cook,0,0,
ASPO1422,10:26:00,10:26:00,ASPO757,20,V.Marco Polo 1a,0,0,
ASPO1422,10:28:00,10:28:00,ASPO755,21,V.Marco Polo Ospitone,0,0,
ASPO1422,10:28:00,10:28:00,ASPO756,22,Vitt. Veneto fr.Capuana,0,0,
ASPO1422,10:29:00,10:29:00,ASPO753,23,Vitt. Veneto fr. scuola,0,0,
ASPO1422,10:30:00,10:30:00,ASPO752,24,Vitt. Veneto Via Apulia,0,0,
ASPO1422,10:30:00,10:30:00,ASPO751,25,V.Vitt. Veneto fr.ENI,0,0,
ASPO1422,10:31:00,10:31:00,ASPO612,26,V.Vitt. Veneto V.Emilia,0,0,
ASPO1422,10:32:00,10:32:00,ASPO613,27,V.Vitt. Veneto A.Adige,0,0,
ASPO1422,10:33:00,10:33:00,ASPO614,28,Via Roma manconi,0,0,
ASPO1422,10:35:00,10:35:00,ASPO158,29,Mameli fr.Casermette,0,0,
ASPO1422,10:36:00,10:36:00,ASPO157,30,Via Mameli 1,0,0,
ASPO1422,10:37:00,10:37:00,ASPO156,31,V.Vitt. Veneto V.Diaz,0,0,
ASPO1422,10:38:00,10:38:00,ASPO667,32,V.Vitt. Veneto V.Toti,0,0,
ASPO1422,10:39:00,10:39:00,ASPO666,33,Vitt. Veneto Toscana,0,0,
ASPO1422,10:39:00,10:39:00,ASPO665,34,Vitt. Veneto Cimabue,0,0,
ASPO1422,10:40:00,10:40:00,ASPO664,35,Vitt. Veneto fr.VEmilia,0,0,
ASPO1422,10:41:00,10:41:00,ASPO663,36,V.Vitt. Veneto ENI,0,0,
ASPO1422,10:41:00,10:41:00,ASPO662,37,V.Vitt. Veneto 136,0,0,
ASPO1422,10:42:00,10:42:00,ASPO701,38,V.Vitt. Veneto scuola,0,0,
ASPO1422,10:42:00,10:42:00,ASPO702,39,Vitt. Veneto Capuana,0,0,
ASPO1422,10:43:00,10:43:00,ASPO703,40,V.M. Polo 1a fermata,0,0,
ASPO1422,10:43:00,10:43:00,ASPO705,41,V.M. Polo Ospitone,0,0,
ASPO1422,10:44:00,10:44:00,ASPO706,42,V.Vitt. Veneto J.Cook,0,0,
ASPO1422,10:46:00,10:46:00,ASPO707,43,SS127 Nieddu trasporti,0,0,
ASPO1422,10:47:00,10:47:00,ASPO708,44,SS127 Via Urano,0,0,
ASPO1422,10:47:00,10:47:00,ASPO709,45,SS127 Rio Saligheddu,0,0,
ASPO1422,10:48:00,10:48:00,ASPO710,46,SS127 fr. Maltanedda,0,0,
ASPO1422,10:48:00,10:48:00,ASPO711,47,SS127 V. Del Nuraghe,0,0,
ASPO1422,10:48:00,10:48:00,ASPO712,48,SS127 V. Lu Caprioni,0,0,
ASPO1422,10:48:00,10:48:00,ASPO713,49,SS127 fr.Monte A.Telti,0,0,
ASPO1422,10:49:00,10:49:00,ASPO714,50,SS127 fr. V.Scalpitta,0,0,
ASPO1422,10:49:00,10:49:00,ASPO731,51,SS127 km 6.2 Caresi,0,0,
ASPO1422,10:50:00,10:50:00,ASPO715,52,SS127 fr. Il Botteghino,0,0,
ASPO1422,10:50:00,10:50:00,ASPO716,53,SS127,0,0,
ASPO1422,10:52:00,10:52:00,ASPO717,54,V.Putzolu SS127,0,0,
ASPO1422,10:52:00,10:52:00,ASPO730,55,Putzolu fr. V.Peditoltu,0,0,
ASPO1422,10:53:00,10:53:00,ASPO718,56,Putzolu St.zo Caprolu,0,0,
ASPO1422,10:54:00,10:54:00,ASPO719,57,Putzolu Rio Caprolu,0,0,
ASPO1422,10:55:00,10:55:00,ASPO720,58,Putzolu fr.Spiegana,0,0,
ASPO1422,10:55:00,10:55:00,ASPO721,59,Putzolu Spiegana,0,0,
ASPO1422,10:55:00,10:55:00,ASPO722,60,Cantoniera Putzolu,0,0,
ASPO1422,10:55:00,10:55:00,ASPO723,61,Caresi,0,0,
ASPO1422,10:56:00,10:56:00,ASPO791,62,Caresi,0,0,
ASPO1423,11:05:00,11:05:00,ASPO791,1,V.Putzolu Littunedda,0,0,
ASPO1423,11:05:00,11:05:00,ASPO773,2,V.Putzolu Spiegana,0,0,
ASPO1423,11:06:00,11:06:00,ASPO772,3,V.Putzolu Spiegana,0,0,
ASPO1423,11:06:00,11:06:00,ASPO771,4,V.Putzolu Rio Caprolu,0,0,
ASPO1423,11:07:00,11:07:00,ASPO770,5,V.Putzolu fr.Caprolu,0,0,
ASPO1423,11:08:00,11:08:00,ASPO769,6,V.Putzolu V.Peditoltu,0,0,
ASPO1423,11:09:00,11:09:00,ASPO768,7,V.Putzolu,0,0,
ASPO1423,11:09:00,11:09:00,ASPO780,8,SS127 S. Elisabetta,0,0,
ASPO1423,11:10:00,11:10:00,ASPO767,9,SS127 Il Botteghino,0,0,
ASPO1423,11:11:00,11:11:00,ASPO766,10,SS127 km 6.200,0,0,
ASPO1423,11:12:00,11:12:00,ASPO765,11,SS127 St.zu Scalpitta,0,0,
ASPO1423,11:12:00,11:12:00,ASPO781,12,SS127 Monte A Telti,0,0,
ASPO1423,11:13:00,11:13:00,ASPO764,13,SS127 fr.V.Lu Caprioni,0,0,
ASPO1423,11:13:00,11:13:00,ASPO763,14,SS127 fr. Del Nuraghe,0,0,
ASPO1423,11:14:00,11:14:00,ASPO762,15,SS127 Maltanedda,0,0,
ASPO1423,11:14:00,11:14:00,ASPO761,16,SS127 fr. Saligheddu,0,0,
ASPO1423,11:14:00,11:14:00,ASPO760,17,SS127 V. del Satellite,0,0,
ASPO1423,11:15:00,11:15:00,ASPO759,18,SS127,0,0,
ASPO1423,11:16:00,11:16:00,ASPO758,19,Vitt. Veneto fr. J.Cook,0,0,
ASPO1423,11:16:00,11:16:00,ASPO757,20,V.Marco Polo 1a,0,0,
ASPO1423,11:18:00,11:18:00,ASPO755,21,V.Marco Polo Ospitone,0,0,
ASPO1423,11:18:00,11:18:00,ASPO756,22,Vitt. Veneto fr.Capuana,0,0,
ASPO1423,11:19:00,11:19:00,ASPO753,23,Vitt. Veneto fr. scuola,0,0,
ASPO1423,11:20:00,11:20:00,ASPO752,24,Vitt. Veneto Via Apulia,0,0,
ASPO1423,11:20:00,11:20:00,ASPO751,25,V.Vitt. Veneto fr.ENI,0,0,
ASPO1423,11:21:00,11:21:00,ASPO612,26,V.Vitt. Veneto V.Emilia,0,0,
ASPO1423,11:22:00,11:22:00,ASPO613,27,V.Vitt. Veneto A.Adige,0,0,
ASPO1423,11:23:00,11:23:00,ASPO614,28,Via Roma manconi,0,0,
ASPO1423,11:25:00,11:25:00,ASPO158,29,Mameli fr.Casermette,0,0,
ASPO1423,11:26:00,11:26:00,ASPO157,30,Via Mameli 1,0,0,
ASPO1423,11:27:00,11:27:00,ASPO156,31,V.Vitt. Veneto V.Diaz,0,0,
ASPO1423,11:28:00,11:28:00,ASPO667,32,V.Vitt. Veneto V.Toti,0,0,
ASPO1423,11:29:00,11:29:00,ASPO666,33,Vitt. Veneto Toscana,0,0,
ASPO1423,11:29:00,11:29:00,ASPO665,34,Vitt. Veneto Cimabue,0,0,
ASPO1423,11:30:00,11:30:00,ASPO664,35,Vitt. Veneto fr.VEmilia,0,0,
ASPO1423,11:31:00,11:31:00,ASPO663,36,V.Vitt. Veneto ENI,0,0,
ASPO1423,11:31:00,11:31:00,ASPO662,37,V.Vitt. Veneto 136,0,0,
ASPO1423,11:32:00,11:32:00,ASPO701,38,V.Vitt. Veneto scuola,0,0,
ASPO1423,11:32:00,11:32:00,ASPO702,39,Vitt. Veneto Capuana,0,0,
ASPO1423,11:33:00,11:33:00,ASPO703,40,V.M. Polo 1a fermata,0,0,
ASPO1423,11:33:00,11:33:00,ASPO705,41,V.M. Polo Ospitone,0,0,
ASPO1423,11:34:00,11:34:00,ASPO706,42,V.Vitt. Veneto J.Cook,0,0,
ASPO1423,11:36:00,11:36:00,ASPO707,43,SS127 Nieddu trasporti,0,0,
ASPO1423,11:37:00,11:37:00,ASPO708,44,SS127 Via Urano,0,0,
ASPO1423,11:37:00,11:37:00,ASPO709,45,SS127 Rio Saligheddu,0,0,
ASPO1423,11:38:00,11:38:00,ASPO710,46,SS127 fr. Maltanedda,0,0,
ASPO1423,11:38:00,11:38:00,ASPO711,47,SS127 V. Del Nuraghe,0,0,
ASPO1423,11:38:00,11:38:00,ASPO712,48,SS127 V. Lu Caprioni,0,0,
ASPO1423,11:38:00,11:38:00,ASPO713,49,SS127 fr.Monte A.Telti,0,0,
ASPO1423,11:39:00,11:39:00,ASPO714,50,SS127 fr. V.Scalpitta,0,0,
ASPO1423,11:39:00,11:39:00,ASPO731,51,SS127 km 6.2 Caresi,0,0,
ASPO1423,11:40:00,11:40:00,ASPO715,52,SS127 fr. Il Botteghino,0,0,
ASPO1423,11:40:00,11:40:00,ASPO716,53,SS127,0,0,
ASPO1423,11:42:00,11:42:00,ASPO717,54,V.Putzolu SS127,0,0,
ASPO1423,11:42:00,11:42:00,ASPO730,55,Putzolu fr. V.Peditoltu,0,0,
ASPO1423,11:43:00,11:43:00,ASPO718,56,Putzolu St.zo Caprolu,0,0,
ASPO1423,11:44:00,11:44:00,ASPO719,57,Putzolu Rio Caprolu,0,0,
ASPO1423,11:45:00,11:45:00,ASPO720,58,Putzolu fr.Spiegana,0,0,
ASPO1423,11:45:00,11:45:00,ASPO721,59,Putzolu Spiegana,0,0,
ASPO1423,11:45:00,11:45:00,ASPO722,60,Cantoniera Putzolu,0,0,
ASPO1423,11:45:00,11:45:00,ASPO723,61,Caresi,0,0,
ASPO1423,11:46:00,11:46:00,ASPO791,62,Caresi,0,0,
ASPO1424,11:55:00,11:55:00,ASPO791,1,V.Putzolu Littunedda,0,0,
ASPO1424,11:55:00,11:55:00,ASPO773,2,V.Putzolu Spiegana,0,0,
ASPO1424,11:56:00,11:56:00,ASPO772,3,V.Putzolu Spiegana,0,0,
ASPO1424,11:56:00,11:56:00,ASPO771,4,V.Putzolu Rio Caprolu,0,0,
ASPO1424,11:57:00,11:57:00,ASPO770,5,V.Putzolu fr.Caprolu,0,0,
ASPO1424,11:58:00,11:58:00,ASPO769,6,V.Putzolu V.Peditoltu,0,0,
ASPO1424,11:59:00,11:59:00,ASPO768,7,V.Putzolu,0,0,
ASPO1424,11:59:00,11:59:00,ASPO780,8,SS127 S. Elisabetta,0,0,
ASPO1424,12:00:00,12:00:00,ASPO767,9,SS127 Il Botteghino,0,0,
ASPO1424,12:01:00,12:01:00,ASPO766,10,SS127 km 6.200,0,0,
ASPO1424,12:02:00,12:02:00,ASPO765,11,SS127 St.zu Scalpitta,0,0,
ASPO1424,12:02:00,12:02:00,ASPO781,12,SS127 Monte A Telti,0,0,
ASPO1424,12:03:00,12:03:00,ASPO764,13,SS127 fr.V.Lu Caprioni,0,0,
ASPO1424,12:03:00,12:03:00,ASPO763,14,SS127 fr. Del Nuraghe,0,0,
ASPO1424,12:04:00,12:04:00,ASPO762,15,SS127 Maltanedda,0,0,
ASPO1424,12:04:00,12:04:00,ASPO761,16,SS127 fr. Saligheddu,0,0,
ASPO1424,12:04:00,12:04:00,ASPO760,17,SS127 V. del Satellite,0,0,
ASPO1424,12:05:00,12:05:00,ASPO759,18,SS127,0,0,
ASPO1424,12:06:00,12:06:00,ASPO758,19,Vitt. Veneto fr. J.Cook,0,0,
ASPO1424,12:06:00,12:06:00,ASPO757,20,V.Marco Polo 1a,0,0,
ASPO1424,12:08:00,12:08:00,ASPO755,21,V.Marco Polo Ospitone,0,0,
ASPO1424,12:08:00,12:08:00,ASPO756,22,Vitt. Veneto fr.Capuana,0,0,
ASPO1424,12:09:00,12:09:00,ASPO753,23,Vitt. Veneto fr. scuola,0,0,
ASPO1424,12:10:00,12:10:00,ASPO752,24,Vitt. Veneto Via Apulia,0,0,
ASPO1424,12:10:00,12:10:00,ASPO751,25,V.Vitt. Veneto fr.ENI,0,0,
ASPO1424,12:11:00,12:11:00,ASPO612,26,V.Vitt. Veneto V.Emilia,0,0,
ASPO1424,12:12:00,12:12:00,ASPO613,27,V.Vitt. Veneto A.Adige,0,0,
ASPO1424,12:13:00,12:13:00,ASPO614,28,Via Roma manconi,0,0,
ASPO1424,12:15:00,12:15:00,ASPO158,29,Mameli fr.Casermette,0,0,
ASPO1424,12:16:00,12:16:00,ASPO157,30,Via Mameli 1,0,0,
ASPO1424,12:17:00,12:17:00,ASPO156,31,V.Vitt. Veneto V.Diaz,0,0,
ASPO1424,12:18:00,12:18:00,ASPO667,32,V.Vitt. Veneto V.Toti,0,0,
ASPO1424,12:19:00,12:19:00,ASPO666,33,Vitt. Veneto Toscana,0,0,
ASPO1424,12:19:00,12:19:00,ASPO665,34,Vitt. Veneto Cimabue,0,0,
ASPO1424,12:20:00,12:20:00,ASPO664,35,Vitt. Veneto fr.VEmilia,0,0,
ASPO1424,12:21:00,12:21:00,ASPO663,36,V.Vitt. Veneto ENI,0,0,
ASPO1424,12:21:00,12:21:00,ASPO662,37,V.Vitt. Veneto 136,0,0,
ASPO1424,12:22:00,12:22:00,ASPO701,38,V.Vitt. Veneto scuola,0,0,
ASPO1424,12:22:00,12:22:00,ASPO702,39,Vitt. Veneto Capuana,0,0,
