stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
ASPO841,"","via vena fiorita fronte ex tribunale","","40.909120001761","9.5007700000122",""
ASPO851,"","via svizzera","","40.914430001761","9.492120000012",""
ASPO852,"","via ungheria nespoli","","40.915560001761","9.491380000012",""
ASPO853,"","via messico angolo via austria","","40.91498000176","9.4895700000119",""
ASPO854,"","via norvegia","","40.91422000176","9.4885500000119",""
ASPO855,"","via campobasso lato parco","","40.91205000176","9.4878500000119",""
ASPO856,"","via la spezia 1a fermata lato parco","","40.91236000176","9.4861400000118",""
ASPO857,"","via la spezia 2a fermata lato parco","","40.91332000176","9.4875600000119",""
ASPO858,"","via messico lato case","","40.9134500023","9.4899500000159",""
ASPO859,"","via belluno civico 70","","40.91214000176","9.491700000012",""
ASPO860,"","via faenza civico 33","","40.91192000176","9.493630000012",""
ASPO861,"","via faenza civico 49","","40.91045000176","9.493970000012",""
ASPO862,"","via vicenza fronte istituto tecnico","","40.90869000176","9.494590000012",""
ASPO863,"","via vicenza fronte market","","40.909140001761","9.4979800000121",""
ASPO864,"","via venafiorita fronte ex tribunale","","40.909820001761","9.5006400000122",""
ASPO865,"","via venafiorita cimitero","","40.911410001762","9.5006800000122",""
ASPO866,"","via lituania fronte pescheria","","40.915180001761","9.4966000000121",""
ASPO867,"","via imperia lato campi da calcetto","","40.914280001761","9.4960600000121",""
ASPO868,"","via imperia lato civico 49","","40.911600001761","9.4970800000121",""
ASPO870,"","via roma case popolari palazzo pinna","","40.915910001762","9.4959100000121",""
ASPO871,"","via roma sacra famiglia","","40.915830001762","9.4986300000122",""
ASPO872,"","via roma fronte market","","40.914240001762","9.5004100000122",""
ASPO873,"","via roma fronte cimitero","","40.912920001762","9.5006600000122",""
ASPO875,"","via mestre lato terminal","","40.909590001763","9.5121900000125",""
ASPO876,"","via modena fronte via parma","","40.910190001763","9.5135100000125",""
ASPO877,"","via modena lato via jesolo","","40.910110001764","9.5157800000126",""
ASPO878,"","via modena prima fermata","","40.910290001764","9.5195000000127",""
ASPO880,"","ss 125 fronte jazz hotel","","40.909360001763","9.5125800000125",""
ASPO881,"","via degli astronauti inps-inail","","40.906830001763","9.5128200000125",""
ASPO883,"","aeroporto aviazione generale","","40.898180001759","9.5020400000122",""
ASPO891,"","capolinea sacra famiglia","","40.915910002303","9.4988500000162",""
ASPO892,"","capolinea poltu quadu","","40.912370001763","9.5111800000125",""
ASPO893,"","capolinea via modena","","40.909930001765","9.5216300000127",""
ASPO894,"","capolinea aeroporto","","40.904150001763","9.5164100000126",""
ASPO901,"","ss125 fronte centro commerciale","","40.908170001765","9.5241100000128",""
ASPO903,"","ss125 lato via padrongianus","","40.902080001767","9.5402400000132",""
ASPO904,"","ss125 lato nuovo ospedale san raffaele","","40.902200001768","9.5473500000134",""
ASPO905,"","ss125 fronte via lido del sole","","40.90334000177","9.5508300000135",""
ASPO906,"","le saline fronte residence","","40.903360002313","9.5703400000187",""
ASPO907,"","le saline","","40.904390002314","9.5733800000188",""
ASPO908,"","le saline lato residence","","40.903580002313","9.5702100000187",""
ASPO909,"","ss125 lato via spirito santo","","40.894650002309","9.5673100000185",""
ASPO910,"","ss125 fronte bivio marina maria","","40.890610001776","9.5851500000144",""
ASPO911,"","viale porto istana lato civico 12","","40.889370001777","9.5901000000145",""
ASPO912,"","viale porto istana fr. bivio capo ceraso","","40.890940001779","9.5941300000146",""
ASPO913,"","viale porto istana fr. via delle ville","","40.893670001782","9.6021200000149",""
ASPO914,"","viale porto istana fronte via arcobaleno","","40.894140001783","9.605330000015",""
ASPO915,"","viale porto istana lato parco hotel","","40.894550001785","9.6112500000151",""
ASPO951,"","ss125 fronte micheletti","","40.908210001765","9.5241200000128",""
ASPO953,"","ss125 fronte via padrongianus","","40.901930001767","9.5405300000132",""
ASPO954,"","ss125 fronte nuovo ospedale san raffaele","","40.902220001768","9.5472500000134",""
ASPO955,"","ss125 lato via lido del sole","","40.90337000177","9.5508000000135",""
ASPO959,"","ss125 fronte via spirito santo","","40.894810002309","9.5674400000185",""
ASPO960,"","ss125 lato bivio marina maria","","40.890840001776","9.5847100000144",""
ASPO961,"","viale porto istana lato civico 5","","40.889250001777","9.5897100000145",""
ASPO962,"","viale porto istana lato capo ceraso","","40.891180001779","9.5945400000146",""
ASPO963,"","viale porto istana lato via delle ville","","40.893990001782","9.6027700000149",""
ASPO964,"","viale porto istana lato via arcobaleno","","40.894230001783","9.605800000015",""
ASPO965,"","viale porto istana fronte parco hotel","","40.894650001785","9.6115200000151",""
ASPO991,"","capolinea porto istana","","40.894680001786","9.6139000000152",""
ASPO1001,"","sp 24 localita colc‗","","40.905960001761","9.5014000000122",""
ASPO1002,"","sp 24 aeroporto civ 44 padrongianus","","40.889000002294","9.5045300000164",""
ASPO1003,"","sp 24 castello di pedres","","40.884140002293","9.5066200000164",""
ASPO1004,"","sp 79 vena fiorita (lato eliporto)","","40.870790001755","9.5050800000122",""
ASPO1005,"","loiri  via vincentelli (fronte edicola)","","40.845050001748","9.4942800000119",""
ASPO1006,"","sp 145 (zappalli fronte case)","","40.838920001745","9.4781600000115",""
ASPO1007,"","berchiddeddu via nazionale civico 1","","40.82204000174","9.4625600000111",""
ASPO1008,"","berchiddeddu via nazionale civico 70","","40.82021000174","9.4650600000111",""
ASPO1051,"","sp 24 localita colc‗ (agraria)","","40.905960001761","9.5014800000122",""
ASPO1052,"","sp 24 aeroporto civ 44 padrongianus","","40.889080001758","9.5045600000123",""
ASPO1053,"","sp 24 fronte bivio castello di pedres","","40.884030001758","9.5067600000123",""
ASPO1054,"","sp 79 vena fiorita (fronte eliporto)","","40.871680001755","9.5053300000123",""
ASPO1055,"","loiri via vincentelli lato edicola","","40.844950001749","9.4942600000119",""
ASPO1056,"","sp 145 (zappalli lato case)","","40.838360001745","9.4776700000115",""
ASPO1057,"","berchiddeddu via nazionale fronte civ 1","","40.82217000174","9.4626400000111",""
ASPO1058,"","berchiddeddu via nazionale fronte civ 70","","40.82049000174","9.4648700000111",""
ASPO1091,"","capolinea cimitero berchiddeddu","","40.811810001738","9.459000000011",""
