trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_1367404_b_29741_tn_20,17:30:00,17:30:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:32:00,17:32:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:36:00,17:36:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:38:00,17:38:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:39:00,17:39:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:42:00,17:42:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:45:00,17:45:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:48:00,17:48:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:50:00,17:50:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_20,17:51:00,17:51:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,17:51:00,17:51:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,17:52:00,17:52:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,17:55:00,17:55:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,17:57:00,17:57:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,17:59:00,17:59:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:01:00,18:01:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:03:00,18:03:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:05:00,18:05:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:09:00,18:09:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:11:00,18:11:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:12:00,18:12:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:15:00,18:15:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:18:00,18:18:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:21:00,18:21:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:23:00,18:23:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_21,18:24:00,18:24:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:24:00,18:24:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:25:00,18:25:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:28:00,18:28:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:30:00,18:30:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:32:00,18:32:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:34:00,18:34:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:36:00,18:36:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:38:00,18:38:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:42:00,18:42:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:44:00,18:44:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:45:00,18:45:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:48:00,18:48:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:51:00,18:51:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:54:00,18:54:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:56:00,18:56:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_22,18:57:00,18:57:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,18:57:00,18:57:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,18:58:00,18:58:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:01:00,19:01:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:03:00,19:03:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:05:00,19:05:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:07:00,19:07:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:09:00,19:09:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:11:00,19:11:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:15:00,19:15:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:17:00,19:17:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:18:00,19:18:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:21:00,19:21:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:24:00,19:24:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:27:00,19:27:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:29:00,19:29:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_23,19:30:00,19:30:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,07:57:00,07:57:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,07:58:00,07:58:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:01:00,08:01:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:03:00,08:03:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:05:00,08:05:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:07:00,08:07:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:09:00,08:09:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:11:00,08:11:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:15:00,08:15:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:17:00,08:17:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:18:00,08:18:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:21:00,08:21:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:24:00,08:24:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:27:00,08:27:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:29:00,08:29:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_3,08:30:00,08:30:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:30:00,08:30:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:31:00,08:31:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:34:00,08:34:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:36:00,08:36:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:38:00,08:38:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:40:00,08:40:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:42:00,08:42:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:44:00,08:44:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:48:00,08:48:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:50:00,08:50:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:51:00,08:51:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:54:00,08:54:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,08:57:00,08:57:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,09:00:00,09:00:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,09:02:00,09:02:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_4,09:03:00,09:03:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:03:00,09:03:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:04:00,09:04:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:07:00,09:07:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:09:00,09:09:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:11:00,09:11:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:13:00,09:13:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:15:00,09:15:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:17:00,09:17:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:21:00,09:21:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:23:00,09:23:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:24:00,09:24:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:27:00,09:27:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:30:00,09:30:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:33:00,09:33:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:35:00,09:35:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_5,09:36:00,09:36:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:36:00,09:36:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:37:00,09:37:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:40:00,09:40:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:42:00,09:42:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:44:00,09:44:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:46:00,09:46:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:48:00,09:48:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:50:00,09:50:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:54:00,09:54:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:56:00,09:56:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,09:57:00,09:57:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,10:00:00,10:00:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,10:03:00,10:03:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,10:06:00,10:06:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,10:08:00,10:08:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_6,10:09:00,10:09:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:09:00,10:09:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:10:00,10:10:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:13:00,10:13:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:15:00,10:15:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:17:00,10:17:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:19:00,10:19:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:21:00,10:21:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:23:00,10:23:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:27:00,10:27:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:29:00,10:29:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:30:00,10:30:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:33:00,10:33:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:36:00,10:36:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:39:00,10:39:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:41:00,10:41:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_7,10:42:00,10:42:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:42:00,10:42:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:43:00,10:43:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:46:00,10:46:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:48:00,10:48:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:50:00,10:50:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:52:00,10:52:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:54:00,10:54:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,10:56:00,10:56:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:00:00,11:00:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:02:00,11:02:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:03:00,11:03:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:06:00,11:06:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:09:00,11:09:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:12:00,11:12:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:14:00,11:14:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_8,11:15:00,11:15:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:15:00,11:15:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:16:00,11:16:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:19:00,11:19:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:21:00,11:21:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:23:00,11:23:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:25:00,11:25:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:27:00,11:27:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:29:00,11:29:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:33:00,11:33:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:35:00,11:35:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:36:00,11:36:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:39:00,11:39:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:42:00,11:42:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:45:00,11:45:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:47:00,11:47:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_29741_tn_9,11:48:00,11:48:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,06:51:00,06:51:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,06:52:00,06:52:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,06:55:00,06:55:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,06:57:00,06:57:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,06:59:00,06:59:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:01:00,07:01:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:03:00,07:03:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:05:00,07:05:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:09:00,07:09:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:11:00,07:11:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:12:00,07:12:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:15:00,07:15:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:18:00,07:18:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:21:00,07:21:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:23:00,07:23:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_1,07:24:00,07:24:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,11:48:00,11:48:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,11:49:00,11:49:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,11:52:00,11:52:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,11:54:00,11:54:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,11:56:00,11:56:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,11:58:00,11:58:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:00:00,12:00:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:02:00,12:02:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:06:00,12:06:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:08:00,12:08:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:09:00,12:09:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:12:00,12:12:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:15:00,12:15:00,2384175,13,,0,0,4176.42616748285,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:18:00,12:18:00,2384163,14,,0,0,4622.99695452091,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:20:00,12:20:00,2574450,15,,0,0,4893.24205415712,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_10,12:21:00,12:21:00,2384126,16,,0,0,5207.09384035,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:21:00,12:21:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:22:00,12:22:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:25:00,12:25:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:27:00,12:27:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:29:00,12:29:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:31:00,12:31:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:33:00,12:33:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:35:00,12:35:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:39:00,12:39:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:41:00,12:41:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:42:00,12:42:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367404_b_30612_tn_11,12:45:00,12:45:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
