stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1237,1237,Grant Blvd & Oak St,,43.072347,-76.136789,,,,,,0
1244,1244,Atlantic Ave & Ballantyne Rd,,43.01047,-76.150812,,,,,,0
1245,1245,Valley Dr & Ballantyne Rd,VALLEY DR & BALLANTYNE RD,43.009355,-76.156413,,,,,,0
1249,1249,Valley Dr & South Ave,,43.018436,-76.161236,,,,,,0
1252,1252,Tallman St & South Ave,,43.036222,-76.158796,,,,,,0
1255,1255,Cortland Ave & Tallman Ave,,43.036333,-76.150677,,,,,,0
1261,1261,Onondaga Rd & W Seneca Tpke,,43.005788,-76.179048,,,,,,0
1263,1263,Midland Ave & Tallman St,,43.036265,-76.155847,,,,,,0
1265,1265,W Seneca Tpke & Broad Rd,,43.005318,-76.170317,,,,,,0
1272,1272,Midland Ave & W Matson Ave,,43.013109,-76.147935,,,,,,0
1278,1278,Midland Ave & W Matson Ave,,43.013037,-76.147873,,,,,,0
1281,1281,Midland Ave & W Glen Ave,,43.005526,-76.147292,,,,,,0
1282,1282,W Glen Ave & Midland Ave,,43.005472,-76.147132,,,,,,0
1285,1285,W Seneca Tpke & Midland Ave,W SENECA TPKE & MIDLAND AVE,43.001238,-76.146743,,,,,,0
1289,1289,S Salina St & W Seneca Tpke,,43.000635,-76.142712,,,,,,0
1290,1290,S Salina St & W Seneca Tpke,S SALINA ST & W SENECA TPKE,43.00008,-76.142885,,,,,,0
1291,1291,S Salina St & E Glen Ave,S SALINA ST & E GLEN AVE,43.005335,-76.143136,,,,,,0
1293,1293,S Salina St & W Glen Ave,S SALINA ST & W GLEN AVE,43.005684,-76.143247,,,,,,0
1294,1294,Midland Ave & Ballantyne Rd,,43.010459,-76.147667,,,,,,0
1295,1295,Midland Ave & Ballantyne Rd,,43.010647,-76.147716,,,,,,0
1296,1296,Ballantyne Rd & Midland Ave,BALLANTYNE RD & MIDLAND AVE,43.010521,-76.147803,,,,,,0
1297,1297,Ballantyne Rd & Midland Ave,,43.010566,-76.147519,,,,,,0
1298,1298,Atlantic Ave & Valley Dr,,43.010994,-76.157176,,,,,,0
1301,1301,Valley Dr & Atlantic Ave,VALLEY DR & ATLANTIC AVE,43.010877,-76.1572,,,,,,0
1302,1302,McDonald Rd & Velesko Rd,,43.016408,-76.184625,,,,,,0
1304,1304,Valley Dr & W Seneca Tpke,VALLEY DR & W SENECA TPKE,43.001923,-76.153105,,,,,,0
1306,1306,Valley Dr & W Seneca Tpke,,43.002218,-76.153179,,,,,,0
1308,1308,W Seneca Tpke & Valley Dr,,43.002102,-76.153044,,,,,,0
1310,1310,Valley Dr & Crafton Ave,,42.991887,-76.152392,,,,,,0
1311,1311,Kinne St & W Yates St,KINNE ST & W YATES ST,43.066517,-76.076672,,,,,,0
1323,1323,Valley Dr & Brooklea Dr,,42.99391,-76.152586,,,,,,0
1325,1325,Valley Dr & Brooklea Dr,,42.993821,-76.152525,,,,,,0
1326,1326,S Salina St & Wood Ave,S SALINA ST & WOOD AVE,43.026231,-76.145633,,,,,,0
1332,1332,Fillmore Ave & S Salina St,FILLMORE AVE & S SALINA ST,43.00981,-76.142229,,,,,,0
1333,1333,S Salina St & Fillmore Ave,S SALINA ST & FILLMORE AVE,43.009873,-76.142352,,,,,,0
1334,1334,S Salina St & Fillmore Ave,S SALINA ST & FILLMORE AVE,43.009434,-76.142402,,,,,,0
1336,1336,W Colvin St & S Salina St,,43.025639,-76.145203,,,,,,0
1337,1337,S Salina St & Elk St,S SALINA ST & ELK ST,43.024852,-76.144994,,,,,,0
1338,1338,S Salina St & Elk St,S SALINA ST & ELK ST,43.024825,-76.14492,,,,,,0
1341,1341,S Salina St & McKinley Ave,S SALINA ST & MCKINLEY AVE,43.023974,-76.144564,,,,,,0
1342,1342,S Salina St & McKinley Ave,S SALINA ST & MCKINLEY AVE,43.023929,-76.144502,,,,,,0
1344,1344,S Salina St & Amherst Ave,S SALINA ST & AMHERST AVE,43.023096,-76.144108,,,,,,0
1346,1346,S Salina St & Warner Ave,S SALINA ST & WARNER AVE,43.022532,-76.1439,,,,,,0
1348,1348,S Wilbur Ave & Whittier Ave,,43.046771,-76.178206,,,,,,0
1350,1350,S Salina St & McAllister Ave,S SALINA ST & MCALLISTER AVE,43.022254,-76.143703,,,,,,0
1356,1356,S Wilbur Ave & Bryant Ave,,43.047451,-76.178958,,,,,,0
1360,1360,S Salina St & McClure Ave,S SALINA ST & MCCLURE AVE,43.02135,-76.143285,,,,,,0
1366,1366,S Salina St & W Lafayette Ave,S SALINA ST & W LAFAYETTE AVE,43.01972,-76.142559,,,,,,0
1367,1367,Tompkins St & S Wilbur Ave,,43.048562,-76.180203,,,,,,0
1368,1368,S Salina St & W Corning Ave,S SALINA ST & W CORNING AVE,43.018914,-76.14219,,,,,,0
1371,1371,S Salina St & E Lafayette Ave,S SALINA ST & E LAFAYETTE AVE,43.019568,-76.142448,,,,,,0
1376,1376,S Salina St & W Newell St,S SALINA ST & W NEWELL ST,43.018126,-76.141797,,,,,,0
1377,1377,S Salina St & W Pleasant Ave,,43.017222,-76.141416,,,,,,0
1382,1382,S Salina St & W Newell St,S SALINA ST & E NEWELL ST,43.018153,-76.14176,,,,,,0
1387,1387,S Wilbur Ave & Seymour St,,43.041916,-76.17399,,,,,,0
1388,1388,S Salina St & W Calthrop Ave,S SALINA ST & W CALTHROP AVE,43.016156,-76.141208,,,,,,0
1390,1390,Seymour St & S Wilbur Ave,,43.041862,-76.173793,,,,,,0
1391,1391,S Wilbur Ave & Seymour St,,43.041728,-76.173954,,,,,,0
1392,1392,S Geddes St & Otisco St,,43.043803,-76.171089,,,,,,0
1394,1394,S Salina St & E Ostrander Ave,S SALINA ST & E OSTRANDER AVE,43.014196,-76.141408,,,,,,0
1395,1395,S Salina St & W Lynhurst Ave,S SALINA ST & W LYNHURST AVE,43.015225,-76.141061,,,,,,0
1396,1396,S Salina St & W Ostrander Ave,S SALINA ST & W OSTRANDER AVE,43.014366,-76.141371,,,,,,0
1397,1397,S Salina St & W Matson Ave,S SALINA ST & W MATSON AVE,43.013489,-76.141755,,,,,,0
1402,1402,S Salina St & E Matson Ave,S SALINA ST & E MATSON AVE,43.013319,-76.141718,,,,,,0
1403,1403,S Geddes St & Otisco St,,43.043615,-76.171052,,,,,,0
1405,1405,La Casita Cultural Center,,43.046482,-76.160078,,,,,,0
1414,1414,S Salina St & Hobart Ave,S SALINA ST & HOBART AVE,43.012629,-76.141818,,,,,,0
1418,1418,S Salina St & Hall Ave,,43.012585,-76.141904,,,,,,0
1420,1420,W Fayette St & Wyoming St,,43.048246,-76.160915,,,,,,0
1431,1431,S Salina St & Kenneth Ave,S SALINA ST & KENNETH AVE,42.97265,-76.141016,,,,,,0
1436,1436,S Salina St & Bennington Dr,,43.01186,-76.141967,,,,,,0
1443,1443,S Salina St & Belle Ave,S SALINA ST & BELLE AVE,43.011609,-76.142041,,,,,,0
1446,1446,S Salina St & Edward Pkwy,S SALINA ST & EDWARD PKWY,42.973805,-76.141236,,,,,,0
1453,1453,S Salina St & Hudson Ave,S SALINA ST & HUDSON AVE,42.975014,-76.14132,,,,,,0
1461,1461,S Salina St & Dutton Ave,S SALINA ST & MARY LN,42.975551,-76.141443,,,,,,0
1464,1464,S Salina St & Ballantyne Rd,S SALINA ST & BALLANTYNE RD,43.010678,-76.142129,,,,,,0
1470,1470,S Salina St & Dawes Ave,S SALINA ST & DAWES AVE,43.008933,-76.142563,,,,,,0
1471,1471,S Salina St & Rockwell Rd,S SALINA ST & ROCKWELL RD,42.976822,-76.141503,,,,,,0
1472,1472,S Salina St & Wendell Ave,S SALINA ST & WENDELL AVE,42.976992,-76.141589,,,,,,0
1477,1477,S Salina St & Dawes Ave,,43.00896,-76.142502,,,,,,0
1479,1479,S Salina St & Anderson Ave,S SALINA ST & ANDERSON AVE,43.008136,-76.142774,,,,,,0
1481,1481,S Salina St & E Roswell Ave,,42.978317,-76.141808,,,,,,0
1482,1482,S Salina St & W Roswell Ave,S SALINA ST & ELTON AVE,42.97838,-76.141895,,,,,,0
1487,1487,S Salina St & W Florence Ave,S SALINA ST & W FLORENCE AVE,43.007071,-76.143047,,,,,,0
1489,1489,S Salina St & Elton Ave,,42.979831,-76.142201,,,,,,0
1490,1490,S Salina St & Elton Ave,S SALINA ST & LAURSEN DR,42.979956,-76.142311,,,,,,0
1502,1502,S Salina St & Leonard Ave,S SALINA ST & LEONARD AVE,42.980789,-76.14252,,,,,,0
1503,1503,W Genesee St & Terry Rd,,43.047377,-76.220828,,,,,,0
1507,1507,S Salina St & Pembrook Dr,,42.981209,-76.142544,,,,,,0
1512,1512,S Salina St & E Florence Ave,S SALINA ST & E FLORENCE AVE,43.006991,-76.142998,,,,,,0
1518,1518,S Salina St & Lindbergh Rd,S SALINA ST & LINDBERGH RD,42.981532,-76.142716,,,,,,0
1521,1521,S Salina St & Hoover Dr,S SALINA ST & HOOVER DR,42.982051,-76.142764,,,,,,0
1522,1522,W Genesee St & Century Dr,,43.046981,-76.213239,,,,,,0
1523,1523,S Salina St & Clarence Ave,S SALINA ST & CLARENCE AVE,43.004144,-76.142978,,,,,,0
1529,1529,S Salina St & Crippen Ave,S SALINA ST & CRIPPEN AVE,43.003974,-76.143027,,,,,,0
1530,1530,S Salina St & Everingham Rd,S SALINA ST & EVERINGHAM RD,42.982884,-76.143047,,,,,,0
1535,1535,S Salina St & Minerva St,S SALINA ST & MINERVA ST,43.003106,-76.142942,,,,,,0
1536,1536,S Salina St & Ruhamah Ave,S SALINA ST & SOUTHLAND DR,42.983707,-76.143267,,,,,,0
1546,1546,S Salina St & Roney Rd,S SALINA ST & RONEY RD,43.002443,-76.142807,,,,,,0
1548,1548,S Salina St & Dorwin Ave,S SALINA ST & DORWIN AVE,42.98548,-76.143721,,,,,,0
1551,1551,S Salina St & Seeley Ave,S SALINA ST & SEELEY AVE,43.002201,-76.142869,,,,,,0
1553,1553,S Salina St & Parrish Ln,S SALINA ST & PARRISH LN,42.98599,-76.143745,,,,,,0
1557,1557,S Salina St & Jaclyn Dr,S SALINA ST & SPAULDING AVE,42.986286,-76.143868,,,,,,0
1559,1559,S Salina St & Orlando Ave,S SALINA ST & ORLANDO AVE,43.00187,-76.142771,,,,,,0
1563,1563,S Salina St & Oakley Dr,S SALINA ST & OAKLEY DR E,42.987047,-76.143903,,,,,,0
1564,1564,S Salina St & Spaulding Ave,S SALINA ST & OAKLEY DR E,42.987217,-76.144014,,,,,,0
1568,1568,S Salina St & E Seneca Tpke,S SALINA ST & E SENECA TPKE,43.001181,-76.142698,,,,,,0
1570,1570,S Salina St & Maplewood Ave,S SALINA ST & RICHFIELD AVE,42.988256,-76.144185,,,,,,0
1572,1572,S Salina St & Maplewood Ave,S SALINA ST & MAPLEWOOD AVE,42.988085,-76.144074,,,,,,0
1574,1574,S Salina St & Byrne Pl,S SALINA ST & BYRNE PL,42.997582,-76.143222,,,,,,0
1578,1578,S Salina St & Byrne Pl,S SALINA ST & BYRNE PL,42.997412,-76.14316,,,,,,0
1580,1580,S Salina St & Richfield Ave,S SALINA ST & RICHFIELD AVE,42.988811,-76.144197,,,,,,0
1583,1583,S Salina St & Amidon Dr,S SALINA ST & AMIDON DR,42.996482,-76.143359,,,,,,0
1584,1584,S Salina St & Conifer Dr,S SALINA ST & CONIFER DR,42.990556,-76.14412,,,,,,0
1586,1586,S Salina St & Hilton Rd,S SALINA ST & HILTON RD,42.990726,-76.144181,,,,,,0
1589,1589,S Salina St & Amidon Dr,,42.996696,-76.14326,,,,,,0
1591,1591,S Salina St & Weymouth Rd,,42.996007,-76.143446,,,,,,0
1592,1592,S Salina St & Searlwyn Rd,S SALINA ST & SEARLWYN RD,42.99138,-76.144008,,,,,,0
1593,1593,S Salina St & Weymouth Rd,S SALINA ST & WEYMOUTH RD,42.995971,-76.14336,,,,,,0
1595,1595,S Salina St & Searlwyn Rd,S SALINA ST & SEARLWYN RD,42.99155,-76.144069,,,,,,0
1596,1596,S Salina St & E Cheltenham Rd,S SALINA ST & E CHELTENHAM RD,42.995121,-76.143472,,,,,,0
1599,1599,S Salina St & Brampton Rd,S SALINA ST & BRAMPTON RD,42.992248,-76.143883,,,,,,0
1601,1601,S Salina St & Fiscoe Ave,S SALINA ST & HARDING PL,42.992928,-76.14387,,,,,,0
1604,1604,S Salina St & W Cheltenham Rd,S SALINA ST & W CHELTENHAM RD,42.995291,-76.143533,,,,,,0
1605,1605,S Salina St & Harding Pl,S SALINA ST & HARDING PL,42.993322,-76.143746,,,,,,0
1609,1609,S Salina St & W Warrington Rd,S SALINA ST & W WARRINGTON RD,42.994611,-76.143633,,,,,,0
1612,1612,S Salina St & Rosemont Dr,S SALINA ST & ROSEMONT DR,42.993635,-76.143783,,,,,,0
1617,1617,S Salina St & E Warrington Rd,S SALINA ST & E WARRINGTON RD,42.994244,-76.143609,,,,,,0
1632,1632,E Colvin St & Comstock Ave,,43.02388,-76.128761,,,,,,0
1633,1633,E Colvin St & Comstock Ave,,43.023835,-76.128576,,,,,,0
1635,1635,E Genesee St & Westcott St,,43.045536,-76.119778,,,,,,0
1636,1636,E Colvin St & Jamesville Ave,,43.026196,-76.135727,,,,,,0
1639,1639,E Colvin St & Jamesville Ave,,43.026213,-76.135431,,,,,,0
1640,1640,Jamesville Ave & E Colvin St,,43.026133,-76.135543,,,,,,0
1644,1644,Irving Ave & Waverly Ave,,43.040459,-76.137864,,,,,,0
1646,1646,Irving Ave & Crouse Hospital,,43.041757,-76.137899,,,,,,0
1649,1649,Jamesville Ave & Thurber St,,43.019128,-76.131015,,,,,,0
1652,1652,Thurber St & Jamesville Ave,,43.019101,-76.130805,,,,,,0
1655,1655,E Brighton Ave & Thurber St,E BRIGHTON AVE & THURBER ST,43.017254,-76.137543,,,,,,0
1660,1660,Irving Ave & University Pl,,43.039537,-76.138038,,,,,,0
1661,1661,Irving Ave & University Pl,,43.039349,-76.138014,,,,,,0
1665,1665,Bernardine Apts,,43.008617,-76.139406,,,,,,0
1675,1675,E Raynor Ave & Stadium Pl,,43.035867,-76.139105,,,,,,0
1681,1681,VanBuren St & Stadium Pl,,43.037577,-76.139707,,,,,,0
1683,1683,College Place,,43.037203,-76.131502,,,,,,0
1686,1686,University Pl & College Pl,,43.039388,-76.131511,,,,,,0
1697,1697,Euclid Ave & Guilford Rd,,43.038278,-76.096459,,,,,,0
1708,1708,Comstock Ave & Euclid Ave,,43.036199,-76.129752,,,,,,0
1712,1712,Euclid Ave & Kimber Rd,,43.039295,-76.093705,,,,,,0
1713,1713,Westcott St & Euclid Ave,,43.036878,-76.11898,,,,,,0
1714,1714,Euclid Ave & Westcott St,,43.036762,-76.119041,,,,,,0
1715,1715,Westcott St & Euclid Ave,WESTCOTT ST & EUCLID AVE,43.036825,-76.118869,,,,,,0
1718,1718,E Genesee St & Westmoreland Ave,,43.045262,-76.114398,,,,,,0
1733,1733,E Genesee St & Salt Springs Rd,,43.044902,-76.112486,,,,,,0
1740,1740,Thompson Rd & Radcliffe Rd,,43.046532,-76.075118,,,,,,0
1744,1744,Thompson Rd & Radcliffe Rd,,43.046559,-76.075155,,,,,,0
1745,1745,Radcliffe Rd & Thompson Rd,,43.046353,-76.075118,,,,,,0
1748,1748,Springfield Garden Apts,,43.051706,-76.088532,,,,,,0
1755,1755,Thompson Rd & Kinne Rd,,43.042683,-76.068785,,,,,,0
1759,1759,James St & Shotwell Pk,,43.068326,-76.115798,,,,,,0
1760,1760,Kinne Rd & Thompson Rd,,43.042656,-76.068538,,,,,,0
1763,1763,Burt St & Oakwood Ave,,43.038298,-76.145714,,,,,,0
1769,1769,Erie Blvd E & E Genesee St,,43.034503,-76.063809,,,,,,0
1772,1772,E Genesee St & Jamesville Rd,,43.035233,-76.067472,,,,,,0
1774,1774,Oakwood Ave & E Castle St,,43.033884,-76.14519,,,,,,0
1781,1781,S State St & Burt St,,43.038147,-76.147257,,,,,,0
1782,1782,E Castle St & S State St,,43.033474,-76.147116,,,,,,0
1783,1783,E Colvin St & Garfield Ave,,43.026084,-76.14176,,,,,,0
1785,1785,Court St & Park St,,43.068442,-76.158162,,,,,,0
1788,1788,Park St & Court St,,43.068477,-76.157952,,,,,,0
1799,1799,E Brighton Ave & Thurber St,,43.017603,-76.137703,,,,,,0
1801,1801,Wolf St & Park St,,43.070926,-76.164405,,,,,,0
1812,1812,Ainsley Dr & SU Physical Plant,,43.011276,-76.129276,,,,,,0
1824,1824,Brewerton Rd & Factory Ave,,43.089269,-76.14964,,,,,,0
1825,1825,Brewerton Rd & Garden City Dr,,43.094621,-76.14694,,,,,,0
1838,1838,Court St & N Salina St,,43.067431,-76.15899,,,,,,0
1843,1843,N Salina St & Wolf St,,43.069852,-76.165036,,,,,,0
1844,1844,Brewerton Rd & W Molloy Rd,,43.097906,-76.145503,,,,,,0
1846,1846,Wolf St & 7th North St,,43.081628,-76.156219,,,,,,0
1852,1852,W Taft Rd & Henry Clay Blvd,,43.119051,-76.184668,,,,,,0
1860,1860,Henry Clay Blvd & Buckley Rd,,43.140353,-76.187552,,,,,,0
1863,1863,Henry Clay Blvd & Buckley Rd,,43.141338,-76.18749,,,,,,0
1867,1867,Bear Rd & W Taft Rd,,43.121772,-76.182318,,,,,,0
1877,1877,Buckley Rd & Hopkins Rd,,43.109179,-76.160197,,,,,,0
1884,1884,W Court St & Genant Dr,,43.064164,-76.160414,,,,,,0
1889,1889,Butternut St & N Franklin St,,43.054867,-76.154736,,,,,,0
1901,1901,Brewerton Rd & Hinsdale Rd,,43.10617,-76.146146,,,,,,0
1902,1902,Gaskin Rd & Ramsgate Ct,,43.170022,-76.252069,,,,,,0
1935,1935,Merrill Dr & Juneway Dr N,,43.107104,-76.177318,,,,,,0
1944,1944,Driftwood Dr & Merrill Dr,,43.107255,-76.176243,,,,,,0
1947,1947,Oswego Rd & Calder Ct,,43.167363,-76.239992,,,,,,0
1950,1950,Oswego Rd & Calder Ct,,43.16739,-76.240276,,,,,,0
1954,1954,Oswego Rd & Wetzel Rd,7376 OSWEGO RD,43.149686,-76.229687,,,,,,0
1963,1963,Oswego Rd & RiverCrest Rd,,43.140526,-76.227638,,,,,,0
1968,1968,Buckley Rd & Bailey Rd,,43.11242,-76.159921,,,,,,0
1985,1985,Brewerton Rd & E Taft Rd,,43.122534,-76.142057,,,,,,0
1990,1990,Grampian Rd & Plantation Blvd,,43.126815,-76.211779,,,,,,0
1993,1993,Plantation Blvd & Avon Pky,,43.126635,-76.207949,,,,,,0
2010,2010,Commerce Blvd & Vine St,,43.110417,-76.197546,,,,,,0
2014,2014,Vine St & Oswego St,,43.10349,-76.205974,,,,,,0
2019,2019,Vine St & Oswego St,,43.103194,-76.206159,,,,,,0
2022,2022,Oswego St & Vine St,,43.103328,-76.205937,,,,,,0
2037,2037,Electronics Pky & Hopkins Rd,,43.108539,-76.18364,,,,,,0
2038,2038,Erie Blvd E & Bruce St,,43.051769,-76.112707,,,,,,0
2040,2040,Henry Clay Blvd & Metropolitan Park - Flag Stop,,43.114055,-76.184957,,,,,,0
2041,2041,Erie Blvd E & Bruce St,,43.052163,-76.11267,,,,,,0
2045,2045,Henry Clay Blvd & Clayton Manor - Flag Stop,,43.116088,-76.185313,,,,,,0
2048,2048,Henry Clay Blvd & Executive Dr,,43.116858,-76.185411,,,,,,0
2051,2051,Erie Blvd E & Beattie St,,43.052965,-76.108818,,,,,,0
2053,2053,Erie Blvd E & Beattie St,,43.053296,-76.108632,,,,,,0
2054,2054,Crossroads Park & Henry Clay Blvd,,43.121702,-76.186098,,,,,,0
2058,2058,Henry Clay Blvd & Winchester Dr,,43.123922,-76.186072,,,,,,0
2060,2060,Erie Blvd E & Seeley Rd,,43.053506,-76.104263,,,,,,0
2061,2061,Henry Clay Blvd & Winchester Dr,,43.123743,-76.185998,,,,,,0
2066,2066,Henry Clay Blvd & Woodard Way,,43.129429,-76.186487,,,,,,0
2067,2067,Pomeroy Treatment Center,,43.054919,-76.095497,,,,,,0
2070,2070,Henry Clay Blvd & Norstar Blvd,,43.131292,-76.186634,,,,,,0
2072,2072,Norstar Blvd & Across from Leasing Office,,43.131479,-76.185089,,,,,,0
2073,2073,Henry Clay Blvd & Glencrest Ave,,43.133414,-76.186867,,,,,,0
2074,2074,Erie Blvd E & Lime St,,43.05465,-76.094436,,,,,,0
2075,2075,Henry Clay Blvd & Glencrest Ave,,43.133208,-76.18678,,,,,,0
2079,2079,Henry Clay Blvd & Royal Meadow Dr,,43.135384,-76.186988,,,,,,0
2080,2080,Erie Blvd E & Smith St,,43.054977,-76.091029,,,,,,0
2082,2082,Erie Blvd E & Smith St,,43.055343,-76.090757,,,,,,0
2087,2087,Erie Blvd E & Headson Dr,,43.05525,-76.087709,,,,,,0
2090,2090,Erie Blvd E & Thompson Rd,,43.055469,-76.083438,,,,,,0
2093,2093,Erie Blvd E & Empire Plaza,,43.051893,-76.073611,,,,,,0
2094,2094,Erie Blvd E & Kravec Dr,,43.051884,-76.073204,,,,,,0
2098,2098,Henry Clay Blvd & Four Seasons Dr,,43.138768,-76.187282,,,,,,0
2103,2103,Henry Clay Blvd & Stonedale Dr,,43.146916,-76.187868,,,,,,0
2106,2106,Erie Blvd E & Bridge St,,43.050055,-76.071579,,,,,,0
2109,2109,Wetzel Rd & Henry Clay Blvd,,43.149182,-76.187953,,,,,,0
2120,2120,James St & WSYR,,43.060328,-76.132241,,,,,,0
2137,2137,E Genesee St & S Townsend St,,43.048056,-76.145453,,,,,,0
2141,2141,E Genesee St & Almond St,,43.047383,-76.142838,,,,,,0
2145,2145,E Genesee St & Forman Ave,,43.046933,-76.140297,,,,,,0
2149,2149,E Genesee St & Irving Ave,,43.046967,-76.137903,,,,,,0
2151,2151,E Genesee St & Irving Ave,,43.046994,-76.137607,,,,,,0
2153,2153,E Genesee St & S Crouse Ave,,43.046859,-76.136681,,,,,,0
2155,2155,E Genesee St & S Crouse Ave,,43.046894,-76.13641,,,,,,0
2157,2157,E Genesee St & University Ave,,43.046857,-76.134423,,,,,,0
2160,2160,E Genesee St & University Ave,,43.04691,-76.134176,,,,,,0
2163,2163,E Genesee St & Walnut Ave,,43.046899,-76.132239,,,,,,0
2165,2165,E Genesee St & Westmoreland Ave,,43.045254,-76.114682,,,,,,0
2166,2166,E Genesee St & Walnut Ave,,43.046953,-76.132288,,,,,,0
2167,2167,E Genesee St & Comstock Ave,,43.04697,-76.130844,,,,,,0
2169,2169,E Genesee St & Comstock Ave,,43.046925,-76.130918,,,,,,0
2172,2172,E Genesee St & Ellis St,,43.045091,-76.113325,,,,,,0
2175,2175,E Genesee St & Pine St,,43.046987,-76.129684,,,,,,0
2177,2177,S Beech St & E Genesee St,,43.04711,-76.12771,,,,,,0
2179,2179,E Genesee St & S Beech St,E GENESEE ST & PINE ST,43.046958,-76.128031,,,,,,0
2182,2182,E Genesee St & S Beech St,E GENESEE ST & BEECH ST,43.047038,-76.127549,,,,,,0
2184,2184,E Genesee St & Maple St,,43.047019,-76.125686,,,,,,0
2186,2186,E Genesee St & Maple St,,43.047072,-76.125451,,,,,,0
2188,2188,E Genesee St & Cherry St,,43.046883,-76.123638,,,,,,0
2192,2192,E Genesee St & Cherry St,,43.046865,-76.123379,,,,,,0
2193,2193,Columbus Ave & E Genesee St,,43.046218,-76.12148,,,,,,0
2194,2194,E Genesee St & Salt Springs Rd,,43.044857,-76.112166,,,,,,0
2195,2195,Salt Springs Rd & E Genesee St,,43.044929,-76.112165,,,,,,0
2197,2197,E Genesee St & Columbus Ave,,43.046093,-76.121381,,,,,,0
2199,2199,E Genesee St & Bassett St,,43.046559,-76.122552,,,,,,0
2201,2201,E Genesee St & Bassett St,,43.046533,-76.122639,,,,,,0
2205,2205,E Genesee St & Columbus Ave,,43.04603,-76.121356,,,,,,0
2208,2208,E Genesee St & Ferris Ave,,43.043196,-76.107245,,,,,,0
2214,2214,E Genesee St & Westcott St,,43.04559,-76.119605,,,,,,0
2215,2215,E Genesee St & Cambridge St,,43.045597,-76.118038,,,,,,0
2216,2216,E Genesee St & East Ave,,43.042522,-76.105347,,,,,,0
2225,2225,E Genesee St & Sunnyside Park Rd,,43.042929,-76.09313,,,,,,0
2226,2226,E Genesee St & Allen St,,43.045524,-76.117038,,,,,,0
2228,2228,E Genesee St & Allen St,,43.04556,-76.116767,,,,,,0
2237,2237,E Genesee St & Meadowbrook Dr,,43.042912,-76.093451,,,,,,0
2241,2241,E Genesee St & Carlton Dr,,43.042199,-76.089133,,,,,,0
2242,2242,E Genesee St & Carlton Dr,,43.042199,-76.088899,,,,,,0
2247,2247,E Genesee St & Gifford Pky,,43.041227,-76.084842,,,,,,0
2248,2248,E Genesee St & Hillsboro Pl,,43.041236,-76.085076,,,,,,0
2250,2250,E Genesee St & Manor Dr,,43.040374,-76.082339,,,,,,0
2253,2253,E Genesee St & Dewitt Rd,,43.04102,-76.083941,,,,,,0
2255,2255,E Genesee St & Manor Dr,,43.040419,-76.082524,,,,,,0
2258,2258,E Genesee St & Stoneridge Dr,,43.039144,-76.08017,,,,,,0
2263,2263,E Genesee St & Arbor Ln,,43.038211,-76.078346,,,,,,0
2266,2266,E Genesee St & Paddock Dr,,43.036144,-76.072047,,,,,,0
2267,2267,E Genesee St & Terrace Dr,,43.036387,-76.073514,,,,,,0
2268,2268,E Genesee St & Terrace Dr,,43.036387,-76.073292,,,,,,0
2269,2269,Orvilton Dr & E Genesee St,,43.035972,-76.070887,,,,,,0
2274,2274,E Genesee St & Orvilton Dr,,43.035846,-76.070604,,,,,,0
2276,2276,E Genesee St & Cornwall Dr,,43.035738,-76.07032,,,,,,0
2279,2279,E  Genesee St & Jamesville Rd,,43.035234,-76.068126,,,,,,0
2285,2285,E Genesee St & Wellington Rd,,43.03436,-76.064093,,,,,,0
2290,2290,E Genesee St & Maple Dr,,43.031956,-76.054514,,,,,,0
2292,2292,E Genesee St & Kittell Rd,,43.031471,-76.053133,,,,,,0
2295,2295,E Genesee St & Edwards Dr,,43.029647,-76.0485,,,,,,0
2296,2296,E Genesee St & Edwards Dr,,43.029772,-76.048906,,,,,,0
2299,2299,E Genesee St & Ely Dr,,43.028945,-76.046676,,,,,,0
2301,2301,E Genesee St & Lyndon Rd,,43.028235,-76.044815,,,,,,0
2304,2304,E Genesee St & Lynacres Blvd,,43.028143,-76.043113,,,,,,0
2305,2305,E Genesee St & Lynacres Blvd,,43.028223,-76.042866,,,,,,0
2307,2307,E Genesee St & Marvelle Rd,,43.028239,-76.041151,,,,,,0
